1,1.001,1.0022,1.0036,1.0051,1.0068,1.0087,1.0107,1.013,1.0154,1.018,1.0208,1.0238,1.027,1.0305,1.0341,1.0381,1.0423,1.0468,1.0516,1.0567,1.0621,1.0679,1.074,1.0806,1.0875,1.0949,1.1028,1.1112,1.1199,1.1295,1.1393,1.1503,1.1614,1.1739,1.1867,1.2003,1.2153,1.2305,1.2473,1.2657,1.2843,1.3035,1.3268,1.3504,1.3744,1.3989,1.4303,1.4623,1.4951,1.5286,1.5632,1.6092,1.6566,1.7054,1.7556,1.8073,1.8625,1.9374,2.0153,2.0964,2.1807,2.2685,2.3597,2.4665,2.5916,2.7232,2.8654,3.0278,3.2095,3.4101,3.6343,3.8863,4.1697,4.4907,4.8562,5.277,5.77,6.3679,7.1553,8.54
1,1.0011,1.0024,1.0038,1.0054,1.0072,1.0092,1.0113,1.0136,1.0161,1.0188,1.0217,1.0248,1.0281,1.0316,1.0354,1.0395,1.0438,1.0484,1.0533,1.0585,1.0641,1.07,1.0762,1.0829,1.09,1.0975,1.1056,1.1141,1.1231,1.1329,1.1429,1.1541,1.1654,1.178,1.1911,1.205,1.2203,1.2358,1.2528,1.2715,1.2905,1.3101,1.3338,1.3578,1.3823,1.4073,1.4393,1.472,1.5054,1.5395,1.5749,1.6219,1.6703,1.7202,1.7716,1.8245,1.881,1.9578,2.0377,2.1209,2.2075,2.2977,2.3915,2.5014,2.6304,2.766,2.9129,3.0808,3.2689,3.4768,3.7096,3.9717,4.2669,4.6018,4.9841,5.425,5.9429,6.5728,7.4047,8.8741
1,1.0012,1.0025,1.004,1.0057,1.0075,1.0095,1.0117,1.0141,1.0166,1.0194,1.0224,1.0255,1.0289,1.0325,1.0364,1.0405,1.0449,1.0496,1.0546,1.0599,1.0655,1.0715,1.0779,1.0847,1.0919,1.0995,1.1077,1.1163,1.1254,1.1353,1.1454,1.1568,1.1682,1.181,1.1942,1.2083,1.2238,1.2394,1.2567,1.2756,1.2948,1.3147,1.3386,1.363,1.3878,1.4131,1.4455,1.4786,1.5124,1.547,1.5828,1.6305,1.6796,1.7302,1.7823,1.836,1.8933,1.9713,2.0526,2.1371,2.2252,2.3169,2.4124,2.5243,2.6558,2.7941,2.944,3.1154,3.3077,3.5204,3.7588,4.0275,4.3305,4.6746,5.0679,5.5223,6.0568,6.7079,7.5696,9.096
1,1.0012,1.0026,1.0042,1.0059,1.0078,1.0098,1.0121,1.0145,1.0171,1.0199,1.0229,1.0262,1.0296,1.0333,1.0372,1.0414,1.0458,1.0506,1.0556,1.061,1.0667,1.0727,1.0792,1.086,1.0933,1.1009,1.1092,1.1179,1.1271,1.1371,1.1473,1.1587,1.1702,1.1831,1.1964,1.2106,1.2262,1.242,1.2594,1.2784,1.2977,1.3177,1.3418,1.3663,1.3913,1.4168,1.4493,1.4827,1.5167,1.5516,1.5876,1.6356,1.6851,1.736,1.7885,1.8426,1.9003,1.979,2.0609,2.1462,2.235,2.3276,2.4239,2.5368,2.6696,2.8093,2.9607,3.134,3.3284,3.5437,3.785,4.0572,4.3642,4.7133,5.1125,5.5741,6.1176,6.7803,7.6585,9.2161
1,1.0013,1.0027,1.0043,1.0061,1.008,1.0101,1.0124,1.0149,1.0175,1.0204,1.0234,1.0267,1.0302,1.0339,1.0379,1.0421,1.0466,1.0514,1.0565,1.0619,1.0677,1.0738,1.0803,1.0872,1.0945,1.1022,1.1105,1.1193,1.1285,1.1386,1.1488,1.1603,1.1719,1.1849,1.1982,1.2125,1.2281,1.244,1.2615,1.2806,1.3,1.3201,1.3443,1.369,1.394,1.4196,1.4523,1.4858,1.52,1.555,1.5912,1.6395,1.6892,1.7404,1.7931,1.8475,1.9055,1.9846,2.067,2.1528,2.2421,2.3352,2.4321,2.5458,2.6794,2.8201,2.9726,3.1472,3.3432,3.5602,3.8037,4.0784,4.3885,4.7412,5.1448,5.6118,6.1621,6.8337,7.7245,9.3064
1,1.0013,1.0028,1.0044,1.0062,1.0082,1.0103,1.0127,1.0152,1.0179,1.0208,1.0239,1.0272,1.0307,1.0345,1.0385,1.0428,1.0473,1.0521,1.0572,1.0627,1.0685,1.0746,1.0811,1.0881,1.0954,1.1032,1.1115,1.1203,1.1296,1.1397,1.15,1.1615,1.1731,1.1861,1.1995,1.2138,1.2295,1.2454,1.2629,1.2821,1.3015,1.3217,1.3459,1.3706,1.3957,1.4213,1.4541,1.4876,1.5219,1.557,1.5932,1.6415,1.6913,1.7426,1.7954,1.8499,1.908,1.9873,2.0698,2.1558,2.2453,2.3386,2.4357,2.5497,2.6837,2.8248,2.9777,3.153,3.3496,3.5675,3.812,4.0879,4.3995,4.7541,5.16,5.63,6.184,6.8607,7.7588,9.3554
1,1.0013,1.0029,1.0045,1.0064,1.0084,1.0106,1.0129,1.0155,1.0182,1.0212,1.0243,1.0277,1.0312,1.035,1.0391,1.0434,1.048,1.0528,1.058,1.0635,1.0693,1.0755,1.0821,1.089,1.0964,1.1042,1.1126,1.1215,1.1307,1.1409,1.1512,1.1628,1.1744,1.1875,1.2009,1.2153,1.231,1.247,1.2646,1.2838,1.3033,1.3235,1.3478,1.3725,1.3978,1.4235,1.4563,1.4899,1.5243,1.5595,1.5959,1.6443,1.6943,1.7457,1.7988,1.8534,1.9117,1.9913,2.0742,2.1605,2.2505,2.3442,2.4417,2.5563,2.691,2.8329,2.9867,3.163,3.361,3.5804,3.8267,4.1048,4.4191,4.777,5.187,5.662,6.2224,6.9076,7.8179,9.4387
1,1.0014,1.0029,1.0047,1.0065,1.0086,1.0108,1.0132,1.0158,1.0186,1.0215,1.0247,1.0281,1.0317,1.0355,1.0396,1.0439,1.0486,1.0535,1.0587,1.0642,1.07,1.0762,1.0828,1.0898,1.0973,1.1051,1.1135,1.1224,1.1317,1.1419,1.1522,1.1638,1.1755,1.1886,1.2021,1.2165,1.2323,1.2482,1.2658,1.2851,1.3046,1.3249,1.3492,1.374,1.3993,1.425,1.4579,1.4916,1.526,1.5612,1.5977,1.6462,1.6963,1.7478,1.8009,1.8556,1.9141,1.9939,2.0769,2.1635,2.2536,2.3476,2.4454,2.5602,2.6954,2.8377,2.9921,3.1691,3.3679,3.5883,3.8358,4.1154,4.4315,4.7916,5.2045,5.683,6.2481,6.9394,7.8588,9.4977
1,1.0014,1.003,1.0047,1.0066,1.0087,1.011,1.0134,1.016,1.0188,1.0218,1.0249,1.0283,1.032,1.0358,1.0399,1.0442,1.0489,1.0538,1.059,1.0645,1.0703,1.0765,1.0831,1.0901,1.0975,1.1053,1.1137,1.1226,1.1318,1.142,1.1523,1.1638,1.1755,1.1885,1.2019,1.2162,1.2319,1.2478,1.2653,1.2844,1.3038,1.324,1.3481,1.3727,1.3978,1.4234,1.456,1.4894,1.5236,1.5585,1.5947,1.6428,1.6924,1.7435,1.7961,1.8503,1.9082,1.9871,2.0694,2.155,2.2442,2.3371,2.4338,2.5473,2.6809,2.8215,2.9739,3.1486,3.3448,3.5622,3.8062,4.0818,4.3932,4.7479,5.1543,5.6251,6.1808,6.8603,7.7635,9.3722
1,1.0014,1.003,1.0048,1.0067,1.0088,1.0111,1.0135,1.0161,1.0189,1.0219,1.0251,1.0285,1.0322,1.036,1.0401,1.0445,1.0491,1.054,1.0592,1.0647,1.0705,1.0767,1.0833,1.0903,1.0977,1.1054,1.1138,1.1226,1.1318,1.1419,1.1522,1.1637,1.1753,1.1883,1.2016,1.2158,1.2314,1.2472,1.2646,1.2836,1.3029,1.3229,1.3469,1.3714,1.3963,1.4216,1.454,1.4872,1.5211,1.5558,1.5916,1.6393,1.6885,1.7391,1.7912,1.845,1.9023,1.9805,2.0619,2.1467,2.235,2.3268,2.4225,2.5347,2.6668,2.8057,2.9563,3.1288,3.3225,3.5371,3.7778,4.0496,4.3566,4.7061,5.1064,5.57,6.1168,6.7852,7.673,9.2533
1,1.0015,1.0031,1.0049,1.0068,1.0089,1.0112,1.0136,1.0163,1.0191,1.0221,1.0253,1.0287,1.0323,1.0362,1.0403,1.0446,1.0492,1.0541,1.0593,1.0648,1.0706,1.0768,1.0833,1.0903,1.0977,1.1054,1.1137,1.1225,1.1317,1.1417,1.1519,1.1634,1.1749,1.1878,1.201,1.2152,1.2307,1.2463,1.2636,1.2825,1.3016,1.3215,1.3453,1.3695,1.3942,1.4194,1.4515,1.4843,1.5179,1.5523,1.5878,1.635,1.6837,1.7338,1.7854,1.8385,1.8952,1.9725,2.053,2.1367,2.2239,2.3146,2.4091,2.5198,2.6501,2.7871,2.9355,3.1055,3.2962,3.5075,3.7444,4.0117,4.3135,4.6569,5.05,5.505,6.0414,6.6965,7.5661,9.1125
1,1.0015,1.0031,1.0049,1.0069,1.009,1.0113,1.0137,1.0164,1.0192,1.0222,1.0254,1.0288,1.0324,1.0363,1.0404,1.0447,1.0493,1.0542,1.0594,1.0648,1.0706,1.0768,1.0833,1.0902,1.0975,1.1052,1.1135,1.1222,1.1314,1.1413,1.1515,1.1628,1.1743,1.1871,1.2002,1.2142,1.2296,1.2452,1.2623,1.281,1.3,1.3196,1.3432,1.3673,1.3917,1.4166,1.4484,1.4809,1.5142,1.5481,1.5833,1.63,1.6781,1.7276,1.7786,1.8311,1.8871,1.9635,2.0429,2.1256,2.2116,2.3011,2.3942,2.5033,2.6317,2.7666,2.9127,3.08,3.2677,3.4754,3.7083,3.971,4.2675,4.6046,4.9902,5.4364,5.9622,6.6039,7.4552,8.9677
1,1.0015,1.0031,1.005,1.0069,1.0091,1.0114,1.0138,1.0165,1.0193,1.0223,1.0255,1.0289,1.0325,1.0364,1.0405,1.0448,1.0494,1.0543,1.0594,1.0649,1.0706,1.0768,1.0833,1.0901,1.0974,1.1051,1.1133,1.122,1.1311,1.141,1.1511,1.1623,1.1737,1.1864,1.1995,1.2134,1.2287,1.2441,1.2611,1.2797,1.2985,1.318,1.3414,1.3652,1.3894,1.4142,1.4457,1.4779,1.5108,1.5445,1.5792,1.6255,1.6731,1.7221,1.7726,1.8245,1.8799,1.9555,2.034,2.1157,2.2007,2.2891,2.3811,2.4889,2.6156,2.7488,2.893,3.058,3.2431,3.448,3.6775,3.9364,4.2284,4.5604,4.9402,5.3794,5.8967,6.528,7.3651,8.8516
1,1.0015,1.0032,1.005,1.007,1.0091,1.0114,1.0139,1.0166,1.0194,1.0224,1.0256,1.029,1.0326,1.0365,1.0405,1.0449,1.0494,1.0543,1.0594,1.0648,1.0706,1.0767,1.0832,1.09,1.0972,1.1049,1.113,1.1217,1.1307,1.1405,1.1506,1.1618,1.1731,1.1857,1.1986,1.2124,1.2276,1.2429,1.2598,1.2782,1.2968,1.3162,1.3394,1.363,1.387,1.4115,1.4427,1.4746,1.5072,1.5405,1.5749,1.6207,1.6678,1.7163,1.7662,1.8175,1.8723,1.9469,2.0246,2.1053,2.1892,2.2765,2.3673,2.4737,2.5987,2.7301,2.8722,3.0349,3.2174,3.4191,3.6453,3.9001,4.1876,4.5143,4.8878,5.3197,5.8283,6.4486,7.2709,8.7303
1,1.0015,1.0032,1.005,1.007,1.0092,1.0115,1.014,1.0166,1.0194,1.0225,1.0257,1.0291,1.0327,1.0365,1.0406,1.0449,1.0494,1.0542,1.0593,1.0647,1.0705,1.0765,1.0829,1.0898,1.097,1.1045,1.1126,1.1212,1.1301,1.1399,1.1499,1.161,1.1722,1.1847,1.1975,1.2112,1.2262,1.2414,1.258,1.2763,1.2947,1.3139,1.3368,1.3602,1.3839,1.4081,1.439,1.4705,1.5027,1.5356,1.5696,1.6148,1.6613,1.7092,1.7584,1.8091,1.8631,1.9367,2.0132,2.0928,2.1755,2.2614,2.3508,2.4555,2.5785,2.7077,2.8475,3.0074,3.1867,3.3849,3.6069,3.8571,4.1391,4.4595,4.8258,5.249,5.7472,6.3546,7.1593,8.5864
1,1.0015,1.0032,1.0051,1.0071,1.0092,1.0115,1.014,1.0166,1.0195,1.0225,1.0256,1.029,1.0326,1.0364,1.0405,1.0448,1.0493,1.0541,1.0592,1.0645,1.0702,1.0762,1.0826,1.0893,1.0965,1.104,1.112,1.1205,1.1294,1.1391,1.1489,1.1599,1.171,1.1834,1.1961,1.2096,1.2245,1.2395,1.256,1.274,1.2923,1.3112,1.3338,1.3569,1.3804,1.4043,1.4347,1.4658,1.4976,1.5301,1.5636,1.6082,1.6541,1.7013,1.7498,1.7997,1.8529,1.9254,2.0007,2.079,2.1603,2.2448,2.3326,2.4356,2.5564,2.6833,2.8205,2.9774,3.1532,3.3475,3.565,3.81,4.0861,4.3996,4.7578,5.1715,5.6581,6.2511,7.0362,8.4273
1,1.0015,1.0032,1.0051,1.0071,1.0092,1.0115,1.014,1.0166,1.0194,1.0224,1.0256,1.0289,1.0325,1.0363,1.0403,1.0445,1.049,1.0538,1.0588,1.0641,1.0697,1.0757,1.082,1.0887,1.0957,1.1031,1.1111,1.1195,1.1283,1.1378,1.1475,1.1584,1.1693,1.1816,1.1941,1.2075,1.2221,1.2369,1.2532,1.2709,1.2889,1.3076,1.3299,1.3526,1.3757,1.3992,1.4292,1.4598,1.4911,1.523,1.556,1.5998,1.6448,1.6912,1.7388,1.7878,1.84,1.9111,1.9849,2.0616,2.1413,2.224,2.31,2.4106,2.5288,2.6528,2.7868,2.94,3.1115,3.301,3.513,3.7517,4.0204,4.3254,4.6735,5.0754,5.5477,6.1229,6.8836,8.2298
1,1.0015,1.0032,1.0051,1.007,1.0092,1.0115,1.0139,1.0165,1.0193,1.0223,1.0254,1.0288,1.0323,1.0361,1.04,1.0442,1.0487,1.0534,1.0584,1.0636,1.0692,1.0751,1.0813,1.0879,1.0949,1.1022,1.1101,1.1184,1.127,1.1365,1.1461,1.1568,1.1676,1.1796,1.192,1.2052,1.2196,1.2342,1.2502,1.2677,1.2854,1.3038,1.3257,1.3481,1.3708,1.394,1.4234,1.4535,1.4843,1.5156,1.548,1.591,1.6353,1.6807,1.7274,1.7755,1.8266,1.8963,1.9686,2.0437,2.1217,2.2026,2.2867,2.3851,2.5005,2.6216,2.7523,2.9018,3.069,3.2536,3.46,3.6922,3.9535,4.2498,4.5879,4.9777,5.4357,5.9928,6.7289,8.0298
1,1.0015,1.0032,1.005,1.007,1.0092,1.0114,1.0139,1.0165,1.0192,1.0222,1.0253,1.0286,1.0321,1.0358,1.0398,1.0439,1.0483,1.053,1.0579,1.0631,1.0686,1.0744,1.0806,1.0871,1.094,1.1012,1.109,1.1172,1.1257,1.135,1.1445,1.155,1.1657,1.1776,1.1897,1.2027,1.2169,1.2313,1.2471,1.2643,1.2817,1.2998,1.3214,1.3434,1.3657,1.3884,1.4174,1.447,1.4771,1.5079,1.5397,1.5819,1.6253,1.6699,1.7156,1.7627,1.8128,1.881,1.9518,2.0253,2.1015,2.1806,2.2626,2.3587,2.4714,2.5894,2.7169,2.8625,3.0253,3.2049,3.4056,3.6312,3.885,4.1725,4.5003,4.878,5.3213,5.8601,6.5713,7.8263
1,1.0015,1.0032,1.005,1.007,1.0091,1.0114,1.0138,1.0164,1.0191,1.022,1.0251,1.0284,1.0319,1.0355,1.0394,1.0435,1.0479,1.0525,1.0573,1.0625,1.0679,1.0736,1.0797,1.0862,1.0929,1.1001,1.1077,1.1158,1.1242,1.1334,1.1427,1.1531,1.1636,1.1753,1.1872,1.2,1.214,1.2281,1.2436,1.2605,1.2777,1.2954,1.3166,1.3382,1.3602,1.3825,1.4109,1.4399,1.4695,1.4997,1.5308,1.5722,1.6146,1.6583,1.7031,1.7491,1.7981,1.8648,1.9339,2.0057,2.0801,2.1572,2.2372,2.3308,2.4406,2.5555,2.6795,2.8211,2.9793,3.1537,3.3485,3.5673,3.8132,4.0916,4.4087,4.7738,5.2019,5.7217,6.4071,7.6148
1,1.0015,1.0032,1.005,1.0069,1.009,1.0113,1.0137,1.0162,1.0189,1.0218,1.0248,1.0281,1.0315,1.0351,1.039,1.043,1.0473,1.0518,1.0566,1.0617,1.067,1.0726,1.0786,1.085,1.0916,1.0986,1.1061,1.1141,1.1223,1.1313,1.1405,1.1507,1.161,1.1724,1.1842,1.1967,1.2104,1.2242,1.2394,1.256,1.2727,1.2901,1.3109,1.332,1.3534,1.3752,1.403,1.4313,1.4602,1.4896,1.52,1.5604,1.6018,1.6443,1.6879,1.7327,1.7804,1.8453,1.9125,1.9822,2.0545,2.1294,2.207,2.2977,2.404,2.5153,2.6353,2.7721,2.9249,3.0933,3.2812,3.492,3.7288,3.9966,4.3013,4.6519,5.0625,5.5604,6.2161,7.3693
1,1.0015,1.0032,1.005,1.0069,1.009,1.0112,1.0135,1.0161,1.0187,1.0216,1.0246,1.0278,1.0311,1.0347,1.0385,1.0425,1.0467,1.0512,1.0559,1.0609,1.0661,1.0717,1.0775,1.0838,1.0903,1.0972,1.1046,1.1124,1.1205,1.1293,1.1383,1.1483,1.1584,1.1697,1.1812,1.1935,1.2069,1.2205,1.2354,1.2516,1.268,1.285,1.3054,1.326,1.347,1.3683,1.3955,1.4232,1.4514,1.4802,1.5099,1.5493,1.5897,1.6312,1.6737,1.7174,1.7638,1.827,1.8925,1.9603,2.0306,2.1033,2.1787,2.2668,2.3699,2.4778,2.594,2.7265,2.8744,3.0371,3.2186,3.4221,3.6504,3.9084,4.2018,4.5388,4.9332,5.411,6.0392,7.1422
1,1.0015,1.0031,1.0049,1.0068,1.0089,1.011,1.0134,1.0159,1.0185,1.0213,1.0243,1.0274,1.0308,1.0343,1.038,1.0419,1.0461,1.0505,1.0551,1.06,1.0652,1.0706,1.0764,1.0825,1.089,1.0957,1.103,1.1106,1.1186,1.1272,1.1361,1.1459,1.1558,1.1668,1.1781,1.1901,1.2033,1.2166,1.2311,1.247,1.2631,1.2798,1.2996,1.3198,1.3404,1.3612,1.3877,1.4148,1.4423,1.4704,1.4994,1.5378,1.5772,1.6176,1.6591,1.7016,1.7468,1.8083,1.8719,1.9378,2.006,2.0766,2.1497,2.2351,2.3351,2.4395,2.552,2.68,2.8229,2.98,3.155,3.3511,3.5709,3.8191,4.1009,4.4245,4.8026,5.2601,5.8609,6.9136
